Source,File,Region,Country,Variable_Main,Variable_Disag,Set,Year,Value
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Total primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Electricity,2019,5.708972864299245
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Diesel,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Fuel Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Non-energy,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Total secondary,2019,5.708972864299245
OLADE,Energy Balances,2_Central America,Guatemala,Losses,none,Total,2019,5.708972864299245
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Total primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Electricity,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Diesel,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Fuel Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Non-energy,2019,3.818175659389546
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Total secondary,2019,3.818175659389546
OLADE,Energy Balances,2_Central America,Guatemala,Non-energy consumption,none,Total,2019,3.818175659389546
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Firewood,2019,295.14953444806366
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Total primary sources,2019,295.14953444806366
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Electricity,2019,38.35321708279053
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Liquified Gas,2019,19.54105554387859
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Gasoline and alcohol,2019,67.1646028550834
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Kerose and jet fuel,2019,4.468296673679829
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Diesel,2019,76.64018641163206
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Fuel Oil,2019,5.86811634898533
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Coke,2019,15.507040062220106
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Non-energy,2019,3.818175659389546
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Total secondary,2019,231.3606906376594
OLADE,Energy Balances,2_Central America,Guatemala,Final consumption,none,Total,2019,526.5102250857232
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Total primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Electricity,2019,2.830021058375796
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Diesel,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Fuel Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Non-energy,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Total secondary,2019,2.830021058375796
OLADE,Energy Balances,2_Central America,Guatemala,Self-consumption,none,Total,2019,2.830021058375796
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Oil,2019,20.19570080153694
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Hydro,2019,26.37519276531668
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Geothermal,2019,10.809055485934964
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Firewood,2019,295.14953444806366
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Sugar cane and derivatives,2019,53.030972793645674
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Other primary sources,2019,1.8219596100816353
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Total primary sources,2019,407.3824159045796
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Electricity,2019,50.66790225979911
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Diesel,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Fuel Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Non-energy,2019,5.118991733619159
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Total secondary,2019,55.786893993418275
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Production,Total,2019,407.3824159045796
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Coal,2019,74.43612543722497
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Total primary sources,2019,74.43612543722497
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Electricity,2019,4.103319413782234
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Liquified Gas,2019,26.09950850798003
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Gasoline and alcohol,2019,82.23523466795858
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Kerose and jet fuel,2019,4.724634804337083
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Diesel,2019,78.50656270887784
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Fuel Oil,2019,10.832153882286262
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Coke,2019,15.546837317906828
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Non-energy,2019,0.5457542286995515
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Total secondary,2019,222.5940055318285
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Imports,Total,2019,297.03013096905346
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Oil,2019,-11.32681652372089
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Total primary sources,2019,-11.32681652372089
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Electricity,2019,-7.879010668115759
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Liquified Gas,2019,-5.456292917436475
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Gasoline and alcohol,2019,-1.6939139650505763
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Kerose and jet fuel,2019,-0.1846845048930103
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Diesel,2019,-0.3825064016810214
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Fuel Oil,2019,-0.6782834893380614
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Guatemala,Total supply,Exports,Non-energy,2019,-1.9166274098511948
